run,scenario,channel,variant,first,detect,early,false,lead
123,abrupt,severity,external_only,24.0,True,True,False,0.0
123,abrupt,severity,internal_only,24.0,True,True,False,0.0
123,abrupt,severity,prism,24.0,True,True,False,0.0
124,abrupt,severity,severity_only,24.0,True,True,False,0.0
124,abrupt,severity,external_only,24.0,True,True,False,0.0
124,abrupt,severity,internal_only,24.0,True,True,False,0.0
124,abrupt,severity,prism,24.0,True,True,False,0.0
125,abrupt,severity,severity_only,24.0,True,True,False,0.0
125,abrupt,severity,external_only,24.0,True,True,False,0.0
125,abrupt,severity,internal_only,24.0,True,True,False,0.0
125,abrupt,severity,prism,24.0,True,True,False,0.0
126,abrupt,severity,severity_only,24.0,True,True,False,0.0
126,abrupt,severity,external_only,24.0,True,True,False,0.0
126,abrupt,severity,internal_only,24.0,True,True,False,0.0
126,abrupt,severity,prism,24.0,True,True,False,0.0
127,abrupt,severity,severity_only,24.0,True,True,False,0.0
127,abrupt,severity,external_only,24.0,True,True,False,0.0
127,abrupt,severity,internal_only,24.0,True,True,False,0.0
127,abrupt,severity,prism,24.0,True,True,False,0.0
128,abrupt,severity,severity_only,24.0,True,True,False,0.0
128,abrupt,severity,external_only,24.0,True,True,False,0.0
128,abrupt,severity,internal_only,24.0,True,True,False,0.0
128,abrupt,severity,prism,24.0,True,True,False,0.0
129,abrupt,severity,severity_only,24.0,True,True,False,0.0
129,abrupt,severity,external_only,24.0,True,True,False,0.0
129,abrupt,severity,internal_only,24.0,True,True,False,0.0
129,abrupt,severity,prism,24.0,True,True,False,0.0
130,abrupt,severity,severity_only,24.0,True,True,False,0.0
130,abrupt,severity,external_only,24.0,True,True,False,0.0
130,abrupt,severity,internal_only,24.0,True,True,False,0.0
130,abrupt,severity,prism,24.0,True,True,False,0.0
131,abrupt,severity,severity_only,24.0,True,True,False,0.0
131,abrupt,severity,external_only,24.0,True,True,False,0.0
131,abrupt,severity,internal_only,24.0,True,True,False,0.0
131,abrupt,severity,prism,24.0,True,True,False,0.0
132,abrupt,severity,severity_only,24.0,True,True,False,0.0
132,abrupt,severity,external_only,24.0,True,True,False,0.0
132,abrupt,severity,internal_only,24.0,True,True,False,0.0
132,abrupt,severity,prism,24.0,True,True,False,0.0
133,abrupt,severity,severity_only,24.0,True,True,False,0.0
133,abrupt,severity,external_only,24.0,True,True,False,0.0
133,abrupt,severity,internal_only,24.0,True,True,False,0.0
133,abrupt,severity,prism,24.0,True,True,False,0.0
134,abrupt,severity,severity_only,24.0,True,True,False,0.0
134,abrupt,severity,external_only,24.0,True,True,False,0.0
134,abrupt,severity,internal_only,24.0,True,True,False,0.0
134,abrupt,severity,prism,24.0,True,True,False,0.0
135,abrupt,severity,severity_only,24.0,True,True,False,0.0
135,abrupt,severity,external_only,24.0,True,True,False,0.0
135,abrupt,severity,internal_only,24.0,True,True,False,0.0
135,abrupt,severity,prism,24.0,True,True,False,0.0
136,abrupt,severity,severity_only,24.0,True,True,False,0.0
136,abrupt,severity,external_only,24.0,True,True,False,0.0
136,abrupt,severity,internal_only,24.0,True,True,False,0.0
136,abrupt,severity,prism,24.0,True,True,False,0.0
137,abrupt,severity,severity_only,24.0,True,True,False,0.0
137,abrupt,severity,external_only,24.0,True,True,False,0.0
137,abrupt,severity,internal_only,24.0,True,True,False,0.0
137,abrupt,severity,prism,24.0,True,True,False,0.0
138,abrupt,severity,severity_only,12.0,False,False,True,
138,abrupt,severity,external_only,12.0,False,False,True,
138,abrupt,severity,internal_only,12.0,False,False,True,
138,abrupt,severity,prism,12.0,False,False,True,
139,abrupt,severity,severity_only,24.0,True,True,False,0.0
139,abrupt,severity,external_only,24.0,True,True,False,0.0
139,abrupt,severity,internal_only,24.0,True,True,False,0.0
139,abrupt,severity,prism,24.0,True,True,False,0.0
140,abrupt,severity,severity_only,24.0,True,True,False,0.0
140,abrupt,severity,external_only,24.0,True,True,False,0.0
140,abrupt,severity,internal_only,24.0,True,True,False,0.0
140,abrupt,severity,prism,24.0,True,True,False,0.0
141,abrupt,severity,severity_only,24.0,True,True,False,0.0
141,abrupt,severity,external_only,24.0,True,True,False,0.0
141,abrupt,severity,internal_only,24.0,True,True,False,0.0
141,abrupt,severity,prism,24.0,True,True,False,0.0
142,abrupt,severity,severity_only,24.0,True,True,False,0.0
142,abrupt,severity,external_only,24.0,True,True,False,0.0
142,abrupt,severity,internal_only,24.0,True,True,False,0.0
142,abrupt,severity,prism,24.0,True,True,False,0.0
143,abrupt,severity,severity_only,24.0,True,True,False,0.0
143,abrupt,severity,external_only,24.0,True,True,False,0.0
143,abrupt,severity,internal_only,24.0,True,True,False,0.0
143,abrupt,severity,prism,24.0,True,True,False,0.0
144,abrupt,severity,severity_only,24.0,True,True,False,0.0
144,abrupt,severity,external_only,24.0,True,True,False,0.0
144,abrupt,severity,internal_only,24.0,True,True,False,0.0
144,abrupt,severity,prism,24.0,True,True,False,0.0
145,abrupt,severity,severity_only,24.0,True,True,False,0.0
145,abrupt,severity,external_only,12.0,False,False,True,
145,abrupt,severity,internal_only,24.0,True,True,False,0.0
145,abrupt,severity,prism,12.0,False,False,True,
146,abrupt,severity,severity_only,24.0,True,True,False,0.0
146,abrupt,severity,external_only,24.0,True,True,False,0.0
146,abrupt,severity,internal_only,24.0,True,True,False,0.0
146,abrupt,severity,prism,24.0,True,True,False,0.0
147,abrupt,severity,severity_only,24.0,True,True,False,0.0
147,abrupt,severity,external_only,24.0,True,True,False,0.0
147,abrupt,severity,internal_only,24.0,True,True,False,0.0
147,abrupt,severity,prism,24.0,True,True,False,0.0
148,abrupt,severity,severity_only,24.0,True,True,False,0.0
148,abrupt,severity,external_only,24.0,True,True,False,0.0
148,abrupt,severity,internal_only,24.0,True,True,False,0.0
148,abrupt,severity,prism,24.0,True,True,False,0.0
149,abrupt,severity,severity_only,24.0,True,True,False,0.0
149,abrupt,severity,external_only,24.0,True,True,False,0.0
149,abrupt,severity,internal_only,24.0,True,True,False,0.0
149,abrupt,severity,prism,24.0,True,True,False,0.0
150,abrupt,severity,severity_only,24.0,True,True,False,0.0
150,abrupt,severity,external_only,24.0,True,True,False,0.0
150,abrupt,severity,internal_only,24.0,True,True,False,0.0
150,abrupt,severity,prism,24.0,True,True,False,0.0
151,abrupt,severity,severity_only,24.0,True,True,False,0.0
151,abrupt,severity,external_only,24.0,True,True,False,0.0
151,abrupt,severity,internal_only,24.0,True,True,False,0.0
151,abrupt,severity,prism,24.0,True,True,False,0.0
152,abrupt,severity,severity_only,24.0,True,True,False,0.0
152,abrupt,severity,external_only,24.0,True,True,False,0.0
152,abrupt,severity,internal_only,24.0,True,True,False,0.0
152,abrupt,severity,prism,24.0,True,True,False,0.0
153,abrupt,severity,severity_only,24.0,True,True,False,0.0
153,abrupt,severity,external_only,24.0,True,True,False,0.0
153,abrupt,severity,internal_only,24.0,True,True,False,0.0
153,abrupt,severity,prism,24.0,True,True,False,0.0
154,abrupt,severity,severity_only,24.0,True,True,False,0.0
154,abrupt,severity,external_only,24.0,True,True,False,0.0
154,abrupt,severity,internal_only,24.0,True,True,False,0.0
154,abrupt,severity,prism,24.0,True,True,False,0.0
155,abrupt,severity,severity_only,24.0,True,True,False,0.0
155,abrupt,severity,external_only,24.0,True,True,False,0.0
155,abrupt,severity,internal_only,24.0,True,True,False,0.0
155,abrupt,severity,prism,24.0,True,True,False,0.0
156,abrupt,severity,severity_only,24.0,True,True,False,0.0
156,abrupt,severity,external_only,24.0,True,True,False,0.0
156,abrupt,severity,internal_only,24.0,True,True,False,0.0
156,abrupt,severity,prism,24.0,True,True,False,0.0
157,abrupt,severity,severity_only,24.0,True,True,False,0.0
157,abrupt,severity,external_only,24.0,True,True,False,0.0
157,abrupt,severity,internal_only,24.0,True,True,False,0.0
157,abrupt,severity,prism,24.0,True,True,False,0.0
158,abrupt,severity,severity_only,24.0,True,True,False,0.0
158,abrupt,severity,external_only,24.0,True,True,False,0.0
158,abrupt,severity,internal_only,24.0,True,True,False,0.0
158,abrupt,severity,prism,24.0,True,True,False,0.0
159,abrupt,severity,severity_only,24.0,True,True,False,0.0
159,abrupt,severity,external_only,24.0,True,True,False,0.0
159,abrupt,severity,internal_only,24.0,True,True,False,0.0
159,abrupt,severity,prism,24.0,True,True,False,0.0
160,abrupt,severity,severity_only,,False,False,False,
160,abrupt,severity,external_only,,False,False,False,
160,abrupt,severity,internal_only,24.0,True,True,False,0.0
160,abrupt,severity,prism,23.0,True,True,False,1.0
161,abrupt,severity,severity_only,24.0,True,True,False,0.0
161,abrupt,severity,external_only,24.0,True,True,False,0.0
161,abrupt,severity,internal_only,24.0,True,True,False,0.0
161,abrupt,severity,prism,24.0,True,True,False,0.0
162,abrupt,severity,severity_only,24.0,True,True,False,0.0
162,abrupt,severity,external_only,24.0,True,True,False,0.0
162,abrupt,severity,internal_only,24.0,True,True,False,0.0
162,abrupt,severity,prism,24.0,True,True,False,0.0
163,abrupt,severity,severity_only,,False,False,False,
163,abrupt,severity,external_only,,False,False,False,
163,abrupt,severity,internal_only,24.0,True,True,False,0.0
163,abrupt,severity,prism,24.0,True,True,False,0.0
164,abrupt,severity,severity_only,23.0,True,True,False,1.0
164,abrupt,severity,external_only,24.0,True,True,False,0.0
164,abrupt,severity,internal_only,23.0,True,True,False,1.0
164,abrupt,severity,prism,23.0,True,True,False,1.0
165,abrupt,severity,severity_only,24.0,True,True,False,0.0
165,abrupt,severity,external_only,24.0,True,True,False,0.0
165,abrupt,severity,internal_only,24.0,True,True,False,0.0
165,abrupt,severity,prism,24.0,True,True,False,0.0
166,abrupt,severity,severity_only,24.0,True,True,False,0.0
166,abrupt,severity,external_only,24.0,True,True,False,0.0
166,abrupt,severity,internal_only,24.0,True,True,False,0.0
166,abrupt,severity,prism,24.0,True,True,False,0.0
167,abrupt,severity,severity_only,24.0,True,True,False,0.0
167,abrupt,severity,external_only,24.0,True,True,False,0.0
167,abrupt,severity,internal_only,24.0,True,True,False,0.0
167,abrupt,severity,prism,24.0,True,True,False,0.0
168,abrupt,severity,severity_only,24.0,True,True,False,0.0
168,abrupt,severity,external_only,24.0,True,True,False,0.0
168,abrupt,severity,internal_only,24.0,True,True,False,0.0
168,abrupt,severity,prism,24.0,True,True,False,0.0
169,abrupt,severity,severity_only,24.0,True,True,False,0.0
169,abrupt,severity,external_only,24.0,True,True,False,0.0
169,abrupt,severity,internal_only,24.0,True,True,False,0.0
169,abrupt,severity,prism,24.0,True,True,False,0.0
170,abrupt,severity,severity_only,24.0,True,True,False,0.0
170,abrupt,severity,external_only,24.0,True,True,False,0.0
170,abrupt,severity,internal_only,24.0,True,True,False,0.0
170,abrupt,severity,prism,24.0,True,True,False,0.0
171,abrupt,severity,severity_only,24.0,True,True,False,0.0
171,abrupt,severity,external_only,24.0,True,True,False,0.0
171,abrupt,severity,internal_only,24.0,True,True,False,0.0
171,abrupt,severity,prism,24.0,True,True,False,0.0
172,abrupt,severity,severity_only,24.0,True,True,False,0.0
172,abrupt,severity,external_only,24.0,True,True,False,0.0
172,abrupt,severity,internal_only,24.0,True,True,False,0.0
172,abrupt,severity,prism,24.0,True,True,False,0.0
173,abrupt,severity,severity_only,24.0,True,True,False,0.0
173,abrupt,severity,external_only,24.0,True,True,False,0.0
173,abrupt,severity,internal_only,24.0,True,True,False,0.0
173,abrupt,severity,prism,24.0,True,True,False,0.0
174,abrupt,severity,severity_only,24.0,True,True,False,0.0
174,abrupt,severity,external_only,24.0,True,True,False,0.0
174,abrupt,severity,internal_only,24.0,True,True,False,0.0
174,abrupt,severity,prism,24.0,True,True,False,0.0
175,abrupt,severity,severity_only,10.0,False,False,True,
175,abrupt,severity,external_only,10.0,False,False,True,
175,abrupt,severity,internal_only,10.0,False,False,True,
175,abrupt,severity,prism,10.0,False,False,True,
176,abrupt,severity,severity_only,24.0,True,True,False,0.0
176,abrupt,severity,external_only,24.0,True,True,False,0.0
176,abrupt,severity,internal_only,24.0,True,True,False,0.0
176,abrupt,severity,prism,24.0,True,True,False,0.0
177,abrupt,severity,severity_only,24.0,True,True,False,0.0
177,abrupt,severity,external_only,24.0,True,True,False,0.0
177,abrupt,severity,internal_only,24.0,True,True,False,0.0
177,abrupt,severity,prism,24.0,True,True,False,0.0
178,abrupt,severity,severity_only,24.0,True,True,False,0.0
178,abrupt,severity,external_only,20.0,False,False,True,
178,abrupt,severity,internal_only,24.0,True,True,False,0.0
178,abrupt,severity,prism,20.0,False,False,True,
179,abrupt,severity,severity_only,24.0,True,True,False,0.0
179,abrupt,severity,external_only,24.0,True,True,False,0.0
179,abrupt,severity,internal_only,24.0,True,True,False,0.0
179,abrupt,severity,prism,24.0,True,True,False,0.0
180,abrupt,severity,severity_only,24.0,True,True,False,0.0
180,abrupt,severity,external_only,24.0,True,True,False,0.0
180,abrupt,severity,internal_only,24.0,True,True,False,0.0
180,abrupt,severity,prism,24.0,True,True,False,0.0
181,abrupt,severity,severity_only,24.0,True,True,False,0.0
181,abrupt,severity,external_only,24.0,True,True,False,0.0
181,abrupt,severity,internal_only,24.0,True,True,False,0.0
181,abrupt,severity,prism,24.0,True,True,False,0.0
182,abrupt,severity,severity_only,24.0,True,True,False,0.0
182,abrupt,severity,external_only,24.0,True,True,False,0.0
182,abrupt,severity,internal_only,24.0,True,True,False,0.0
182,abrupt,severity,prism,24.0,True,True,False,0.0
183,abrupt,severity,severity_only,24.0,True,True,False,0.0
183,abrupt,severity,external_only,24.0,True,True,False,0.0
183,abrupt,severity,internal_only,24.0,True,True,False,0.0
183,abrupt,severity,prism,24.0,True,True,False,0.0
184,abrupt,severity,severity_only,24.0,True,True,False,0.0
184,abrupt,severity,external_only,24.0,True,True,False,0.0
184,abrupt,severity,internal_only,24.0,True,True,False,0.0
184,abrupt,severity,prism,24.0,True,True,False,0.0
185,abrupt,severity,severity_only,24.0,True,True,False,0.0
185,abrupt,severity,external_only,24.0,True,True,False,0.0
185,abrupt,severity,internal_only,21.0,False,False,False,
185,abrupt,severity,prism,24.0,True,True,False,0.0
186,abrupt,severity,severity_only,24.0,True,True,False,0.0
186,abrupt,severity,external_only,24.0,True,True,False,0.0
186,abrupt,severity,internal_only,24.0,True,True,False,0.0
186,abrupt,severity,prism,24.0,True,True,False,0.0
187,abrupt,severity,severity_only,24.0,True,True,False,0.0
187,abrupt,severity,external_only,24.0,True,True,False,0.0
187,abrupt,severity,internal_only,24.0,True,True,False,0.0
187,abrupt,severity,prism,24.0,True,True,False,0.0
188,abrupt,severity,severity_only,24.0,True,True,False,0.0
188,abrupt,severity,external_only,7.0,False,False,True,
188,abrupt,severity,internal_only,24.0,True,True,False,0.0
188,abrupt,severity,prism,7.0,False,False,True,
189,abrupt,severity,severity_only,24.0,True,True,False,0.0
189,abrupt,severity,external_only,24.0,True,True,False,0.0
189,abrupt,severity,internal_only,24.0,True,True,False,0.0
189,abrupt,severity,prism,24.0,True,True,False,0.0
190,abrupt,severity,severity_only,,False,False,False,
190,abrupt,severity,external_only,24.0,True,True,False,0.0
190,abrupt,severity,internal_only,,False,False,False,
190,abrupt,severity,prism,,False,False,False,
191,abrupt,severity,severity_only,,False,False,False,
191,abrupt,severity,external_only,24.0,True,True,False,0.0
191,abrupt,severity,internal_only,,False,False,False,
191,abrupt,severity,prism,24.0,True,True,False,0.0
192,abrupt,severity,severity_only,24.0,True,True,False,0.0
192,abrupt,severity,external_only,24.0,True,True,False,0.0
192,abrupt,severity,internal_only,24.0,True,True,False,0.0
192,abrupt,severity,prism,24.0,True,True,False,0.0
193,abrupt,severity,severity_only,24.0,True,True,False,0.0
193,abrupt,severity,external_only,24.0,True,True,False,0.0
193,abrupt,severity,internal_only,24.0,True,True,False,0.0
193,abrupt,severity,prism,24.0,True,True,False,0.0
194,abrupt,severity,severity_only,24.0,True,True,False,0.0
194,abrupt,severity,external_only,24.0,True,True,False,0.0
194,abrupt,severity,internal_only,24.0,True,True,False,0.0
194,abrupt,severity,prism,24.0,True,True,False,0.0
195,abrupt,severity,severity_only,24.0,True,True,False,0.0
195,abrupt,severity,external_only,24.0,True,True,False,0.0
195,abrupt,severity,internal_only,24.0,True,True,False,0.0
195,abrupt,severity,prism,24.0,True,True,False,0.0
196,abrupt,severity,severity_only,24.0,True,True,False,0.0
196,abrupt,severity,external_only,24.0,True,True,False,0.0
196,abrupt,severity,internal_only,24.0,True,True,False,0.0
196,abrupt,severity,prism,24.0,True,True,False,0.0
197,abrupt,severity,severity_only,24.0,True,True,False,0.0
197,abrupt,severity,external_only,24.0,True,True,False,0.0
197,abrupt,severity,internal_only,24.0,True,True,False,0.0
197,abrupt,severity,prism,24.0,True,True,False,0.0
198,abrupt,severity,severity_only,24.0,True,True,False,0.0
198,abrupt,severity,external_only,24.0,True,True,False,0.0
198,abrupt,severity,internal_only,24.0,True,True,False,0.0
198,abrupt,severity,prism,24.0,True,True,False,0.0
199,abrupt,severity,severity_only,24.0,True,True,False,0.0
199,abrupt,severity,external_only,24.0,True,True,False,0.0
199,abrupt,severity,internal_only,24.0,True,True,False,0.0
